event_index,block_num,extrinsic_hash,extrinsic_idx,section,metion,Associated_address
6850560-1,6850560,0x45c4261467990b06fb6da2bdc449c76c9c18f94f8e0adcbca9b704a75e8a8159,1,council,Voted,167rjWHghVwBJ52mz8sNkqr5bKu5vpchbc9CBoieBhVX714h
6839234-1,6839234,0x5da496ee69b727062b7eea75f30024f75348535554f35dac2ca67e766e29f3d7,1,council,Voted,14mwSGdhdrAA3pGoKSX1tWguFREswWucAsr7kcHbdsf7fU7Q
6839230-1,6839230,0x32e48fe6a58bef29b943a6a99d7d7f01c023b53ddcbd7b1096e748be1c295890,1,council,Voted,14mwSGdhdrAA3pGoKSX1tWguFREswWucAsr7kcHbdsf7fU7Q
6836489-2,6836489,0xb287280cdb0683acbeb916ebbee0a7f2713634598e29f88caf684c1607adf910,2,council,Voted,1629Shw6w88GnyXyyUbRtX7YFipQnjScGKcWr1BaRiMhvmAg
6836434-1,6836434,0x3c532bed76997682cc075d4b92316ce74e3c89793ff3144be5576526423dc3c7,1,council,Voted,1hCMdtRsaRA4ZTEKpPKPvEjK9rZpGhyFnRHSDhqFMCEayRL
6836432-1,6836432,0x8a44078c394bfaa1197eac65c34f8e5a30766e198bdf6aac360a644aaa62ecaa,1,council,Proposed,1hCMdtRsaRA4ZTEKpPKPvEjK9rZpGhyFnRHSDhqFMCEayRL
6832293-1,6832293,0xdb454997a122a86bac1bd5162c1c26a798841344971527cc6500b0914d84b7d7,1,council,Voted,1629Shw6w88GnyXyyUbRtX7YFipQnjScGKcWr1BaRiMhvmAg
6828169-1,6828169,0xe4327258bcb1bc28ee20b42fba2e1e2fbf63872d498045fc3f3f1489e7c3aa5a,1,council,Voted,1363HWTPzDrzAQ6ChFiMU6mP4b6jmQid2ae55JQcKtZnpLGv
6826551-1,6826551,0x5629b4eafe25fe4af05568ff02a399851a90d4a91fc9e077886e8c492afeb271,1,council,Voted,1hCMdtRsaRA4ZTEKpPKPvEjK9rZpGhyFnRHSDhqFMCEayRL
6826549-1,6826549,0x480c47d3af5785908ab0474dd865f9de72acfe83e082bf83399c97fd0abddb84,1,council,Proposed,1hCMdtRsaRA4ZTEKpPKPvEjK9rZpGhyFnRHSDhqFMCEayRL
6809960-1,6809960,0x93b716ee40138d23b1a3eeebfb1aaf9fb7641728664d0811911a7db8672da127,1,council,Closed,1hCMdtRsaRA4ZTEKpPKPvEjK9rZpGhyFnRHSDhqFMCEayRL
6809960-1,6809960,0x93b716ee40138d23b1a3eeebfb1aaf9fb7641728664d0811911a7db8672da127,1,council,Executed,1hCMdtRsaRA4ZTEKpPKPvEjK9rZpGhyFnRHSDhqFMCEayRL
